date,c_flare_count,m_flare_count,x_flare_count,high_speed_stream_count,c_flare_count_lag_1,m_flare_count_lag_1,x_flare_count_lag_1,high_speed_stream_count_lag_1,c_flare_count_lag_2,m_flare_count_lag_2,x_flare_count_lag_2,high_speed_stream_count_lag_2,c_flare_count_lag_3,m_flare_count_lag_3,x_flare_count_lag_3,high_speed_stream_count_lag_3,c_flare_3d,m_flare_3d,x_flare_3d,hss_3d,storm_next_3d,cme_count,earth_directed_cme_count,max_cme_speed,fast_cme_count,cme_count_lag_1,earth_directed_cme_count_lag_1,max_cme_speed_lag_1,fast_cme_count_lag_1,cme_count_lag_2,earth_directed_cme_count_lag_2,max_cme_speed_lag_2,fast_cme_count_lag_2,cme_count_lag_3,earth_directed_cme_count_lag_3,max_cme_speed_lag_3,fast_cme_count_lag_3,cme_count_3d,earth_directed_cme_3d,fast_cme_3d,max_cme_speed_3d
2024-07-03,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0,2.0,0.0,689.0,0.0,5.0,0.0,673.0,0.0,2.0,0.0,463.0,0.0,4.0,1.0,440.0,0.0,9.0,0.0,0.0,689.0
2024-07-04,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.0,2.0,0.0,0.0,0,4.0,0.0,773.0,0.0,2.0,0.0,689.0,0.0,5.0,0.0,673.0,0.0,2.0,0.0,463.0,0.0,11.0,0.0,0.0,773.0
2024-07-05,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1.0,3.0,0.0,0.0,0,3.0,0.0,633.0,0.0,4.0,0.0,773.0,0.0,2.0,0.0,689.0,0.0,5.0,0.0,673.0,0.0,9.0,0.0,0.0,773.0
2024-07-06,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,3.0,0.0,0.0,0,2.0,0.0,635.0,0.0,3.0,0.0,633.0,0.0,4.0,0.0,773.0,0.0,2.0,0.0,689.0,0.0,9.0,0.0,0.0,773.0
2024-07-07,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,3.0,0.0,0.0,0,1.0,0.0,543.0,0.0,2.0,0.0,635.0,0.0,3.0,0.0,633.0,0.0,4.0,0.0,773.0,0.0,6.0,0.0,0.0,635.0
2024-07-08,1,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0,3.0,0.0,627.0,0.0,1.0,0.0,543.0,0.0,2.0,0.0,635.0,0.0,3.0,0.0,633.0,0.0,6.0,0.0,0.0,635.0
2024-07-09,1,0,0,0,1,1,0,0,0,6,0,0,0,1,0,0,1.0,8.0,0.0,0.0,0,1.0,1.0,291.0,0.0,3.0,0.0,627.0,0.0,1.0,0.0,543.0,0.0,2.0,0.0,635.0,0.0,5.0,1.0,0.0,627.0
2024-07-10,0,5,0,0,1,0,0,0,1,1,0,0,0,6,0,0,2.0,7.0,0.0,0.0,0,2.0,0.0,1807.0,1.0,1.0,1.0,291.0,0.0,3.0,0.0,627.0,0.0,1.0,0.0,543.0,0.0,6.0,1.0,1.0,1807.0
2024-07-11,0,4,0,0,0,5,0,0,1,0,0,0,1,1,0,0,2.0,6.0,0.0,0.0,0,2.0,0.0,642.0,0.0,2.0,0.0,1807.0,1.0,1.0,1.0,291.0,0.0,3.0,0.0,627.0,0.0,5.0,1.0,1.0,1807.0
2024-07-12,0,0,0,0,0,4,0,0,0,5,0,0,1,0,0,0,1.0,9.0,0.0,0.0,0,4.0,0.0,1218.0,1.0,2.0,0.0,642.0,0.0,2.0,0.0,1807.0,1.0,1.0,1.0,291.0,0.0,8.0,0.0,2.0,1807.0
2024-07-13,0,6,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,1218.0,1.0,2.0,0.0,642.0,0.0,2.0,0.0,1807.0,1.0,6.0,0.0,1.0,1218.0
2024-07-14,0,5,1,0,0,6,0,0,0,0,0,0,0,4,0,0,0.0,10.0,0.0,0.0,0,2.0,0.0,717.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1218.0,1.0,2.0,0.0,642.0,0.0,6.0,0.0,1.0,1218.0
2024-07-15,0,4,0,0,0,5,1,0,0,6,0,0,0,0,0,0,0.0,11.0,1.0,0.0,0,2.0,0.0,1611.0,1.0,2.0,0.0,717.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1218.0,1.0,4.0,0.0,1.0,1611.0
2024-07-16,0,4,1,0,0,4,0,0,0,5,1,0,0,6,0,0,0.0,15.0,1.0,0.0,0,8.0,1.0,1352.0,1.0,2.0,0.0,1611.0,1.0,2.0,0.0,717.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,1611.0
2024-07-17,0,5,0,0,0,4,1,0,0,4,0,0,0,5,1,0,0.0,13.0,2.0,0.0,0,2.0,1.0,842.0,0.0,8.0,1.0,1352.0,1.0,2.0,0.0,1611.0,1.0,2.0,0.0,717.0,0.0,12.0,2.0,2.0,1611.0
2024-07-18,0,2,0,0,0,5,0,0,0,4,1,0,0,4,0,0,0.0,13.0,1.0,0.0,0,5.0,0.0,522.0,0.0,2.0,1.0,842.0,0.0,8.0,1.0,1352.0,1.0,2.0,0.0,1611.0,1.0,15.0,2.0,1.0,1352.0
2024-07-19,0,3,0,0,0,2,0,0,0,5,0,0,0,4,1,0,0.0,11.0,1.0,0.0,0,4.0,2.0,793.0,0.0,5.0,0.0,522.0,0.0,2.0,1.0,842.0,0.0,8.0,1.0,1352.0,1.0,11.0,3.0,0.0,842.0
2024-07-20,0,2,0,0,0,3,0,0,0,2,0,0,0,5,0,0,0.0,10.0,0.0,0.0,0,1.0,0.0,621.0,0.0,4.0,2.0,793.0,0.0,5.0,0.0,522.0,0.0,2.0,1.0,842.0,0.0,10.0,2.0,0.0,793.0
2024-07-21,0,4,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0.0,7.0,0.0,0.0,0,5.0,0.0,1224.0,1.0,1.0,0.0,621.0,0.0,4.0,2.0,793.0,0.0,5.0,0.0,522.0,0.0,10.0,2.0,1.0,1224.0
2024-07-22,0,5,0,0,0,4,0,0,0,2,0,0,0,3,0,0,0.0,9.0,0.0,0.0,0,2.0,0.0,442.0,0.0,5.0,0.0,1224.0,1.0,1.0,0.0,621.0,0.0,4.0,2.0,793.0,0.0,8.0,0.0,1.0,1224.0
2024-07-23,0,1,0,0,0,5,0,0,0,4,0,0,0,2,0,0,0.0,11.0,0.0,0.0,0,4.0,2.0,1544.0,1.0,2.0,0.0,442.0,0.0,5.0,0.0,1224.0,1.0,1.0,0.0,621.0,0.0,11.0,2.0,2.0,1544.0
2024-07-24,0,2,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0.0,10.0,0.0,0.0,0,7.0,0.0,701.0,0.0,4.0,2.0,1544.0,1.0,2.0,0.0,442.0,0.0,5.0,0.0,1224.0,1.0,13.0,2.0,1.0,1544.0
2024-07-25,1,1,0,1,0,2,0,0,0,1,0,0,0,5,0,0,0.0,8.0,0.0,0.0,0,6.0,0.0,933.0,0.0,7.0,0.0,701.0,0.0,4.0,2.0,1544.0,1.0,2.0,0.0,442.0,0.0,17.0,2.0,1.0,1544.0
2024-07-26,1,1,0,0,1,1,0,1,0,2,0,0,0,1,0,0,1.0,4.0,0.0,1.0,0,6.0,1.0,676.0,0.0,6.0,0.0,933.0,0.0,7.0,0.0,701.0,0.0,4.0,2.0,1544.0,1.0,19.0,1.0,0.0,933.0
2024-07-27,0,7,0,0,1,1,0,0,1,1,0,1,0,2,0,0,2.0,4.0,0.0,1.0,0,5.0,2.0,1141.0,1.0,6.0,1.0,676.0,0.0,6.0,0.0,933.0,0.0,7.0,0.0,701.0,0.0,17.0,3.0,1.0,1141.0
2024-07-28,0,8,0,0,0,7,0,0,1,1,0,0,1,1,0,1,2.0,9.0,0.0,1.0,0,6.0,0.0,920.0,0.0,5.0,2.0,1141.0,1.0,6.0,1.0,676.0,0.0,6.0,0.0,933.0,0.0,17.0,3.0,1.0,1141.0
2024-07-29,1,6,1,0,0,8,0,0,0,7,0,0,1,1,0,0,1.0,16.0,0.0,0.0,0,9.0,3.0,1287.0,2.0,6.0,0.0,920.0,0.0,5.0,2.0,1141.0,1.0,6.0,1.0,676.0,0.0,20.0,5.0,3.0,1287.0
2024-07-30,0,8,0,0,1,6,1,0,0,8,0,0,0,7,0,0,1.0,21.0,1.0,0.0,0,6.0,0.0,1421.0,1.0,9.0,3.0,1287.0,2.0,6.0,0.0,920.0,0.0,5.0,2.0,1141.0,1.0,21.0,3.0,3.0,1421.0
2024-07-31,0,10,0,0,0,8,0,0,1,6,1,0,0,8,0,0,1.0,22.0,1.0,0.0,0,5.0,0.0,1310.0,3.0,6.0,0.0,1421.0,1.0,9.0,3.0,1287.0,2.0,6.0,0.0,920.0,0.0,20.0,3.0,6.0,1421.0
2024-08-01,0,21,0,0,0,10,0,0,0,8,0,0,1,6,1,0,1.0,24.0,1.0,0.0,1,6.0,0.0,1425.0,2.0,5.0,0.0,1310.0,3.0,6.0,0.0,1421.0,1.0,9.0,3.0,1287.0,2.0,17.0,0.0,6.0,1425.0
2024-08-02,0,12,0,0,0,21,0,0,0,10,0,0,0,8,0,0,0.0,39.0,0.0,0.0,1,3.0,0.0,1164.0,1.0,6.0,0.0,1425.0,2.0,5.0,0.0,1310.0,3.0,6.0,0.0,1421.0,1.0,14.0,0.0,6.0,1425.0
2024-08-03,0,9,0,0,0,12,0,0,0,21,0,0,0,10,0,0,0.0,43.0,0.0,0.0,1,1.0,0.0,381.0,0.0,3.0,0.0,1164.0,1.0,6.0,0.0,1425.0,2.0,5.0,0.0,1310.0,3.0,10.0,0.0,3.0,1425.0
2024-08-04,0,7,0,0,0,9,0,0,0,12,0,0,0,21,0,0,0.0,42.0,0.0,0.0,0,6.0,1.0,735.0,0.0,1.0,0.0,381.0,0.0,3.0,0.0,1164.0,1.0,6.0,0.0,1425.0,2.0,10.0,1.0,1.0,1164.0
2024-08-05,0,5,2,0,0,7,0,0,0,9,0,0,0,12,0,0,0.0,28.0,0.0,0.0,0,6.0,4.0,1206.0,2.0,6.0,1.0,735.0,0.0,1.0,0.0,381.0,0.0,3.0,0.0,1164.0,1.0,13.0,5.0,2.0,1206.0
2024-08-06,0,1,0,0,0,5,2,0,0,7,0,0,0,9,0,0,0.0,21.0,2.0,0.0,0,0.0,0.0,0.0,0.0,6.0,4.0,1206.0,2.0,6.0,1.0,735.0,0.0,1.0,0.0,381.0,0.0,12.0,5.0,2.0,1206.0
2024-08-07,1,4,0,0,0,1,0,0,0,5,2,0,0,7,0,0,0.0,13.0,2.0,0.0,0,7.0,1.0,925.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1206.0,2.0,6.0,1.0,735.0,0.0,13.0,5.0,2.0,1206.0
2024-08-08,0,7,1,0,1,4,0,0,0,1,0,0,0,5,2,0,1.0,10.0,2.0,0.0,0,4.0,0.0,699.0,0.0,7.0,1.0,925.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1206.0,2.0,11.0,1.0,0.0,925.0
2024-08-09,0,8,0,0,0,7,1,0,1,4,0,0,0,1,0,0,1.0,12.0,1.0,0.0,1,5.0,3.0,887.0,0.0,4.0,0.0,699.0,0.0,7.0,1.0,925.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,925.0
2024-08-10,0,5,0,0,0,8,0,0,0,7,1,0,1,4,0,0,1.0,19.0,1.0,0.0,1,5.0,1.0,787.0,0.0,5.0,3.0,887.0,0.0,4.0,0.0,699.0,0.0,7.0,1.0,925.0,0.0,14.0,4.0,0.0,887.0
2024-08-11,0,5,0,0,0,5,0,0,0,8,0,0,0,7,1,0,0.0,20.0,1.0,0.0,1,6.0,0.0,618.0,0.0,5.0,1.0,787.0,0.0,5.0,3.0,887.0,0.0,4.0,0.0,699.0,0.0,16.0,4.0,0.0,887.0
2024-08-12,0,1,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0.0,18.0,0.0,0.0,0,7.0,0.0,753.0,0.0,6.0,0.0,618.0,0.0,5.0,1.0,787.0,0.0,5.0,3.0,887.0,0.0,18.0,1.0,0.0,787.0
2024-08-13,1,3,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0.0,11.0,0.0,0.0,0,9.0,0.0,611.0,0.0,7.0,0.0,753.0,0.0,6.0,0.0,618.0,0.0,5.0,1.0,787.0,0.0,22.0,0.0,0.0,753.0
2024-08-14,0,3,1,0,1,3,0,0,0,1,0,0,0,5,0,0,1.0,9.0,0.0,0.0,1,9.0,0.0,823.0,0.0,9.0,0.0,611.0,0.0,7.0,0.0,753.0,0.0,6.0,0.0,618.0,0.0,25.0,0.0,0.0,823.0
2024-08-15,0,1,0,0,0,3,1,0,1,3,0,0,0,1,0,0,1.0,7.0,1.0,0.0,1,4.0,0.0,1382.0,1.0,9.0,0.0,823.0,0.0,9.0,0.0,611.0,0.0,7.0,0.0,753.0,0.0,22.0,0.0,1.0,1382.0
2024-08-16,1,1,0,0,0,1,0,0,0,3,1,0,1,3,0,0,1.0,7.0,1.0,0.0,1,5.0,0.0,545.0,0.0,4.0,0.0,1382.0,1.0,9.0,0.0,823.0,0.0,9.0,0.0,611.0,0.0,18.0,0.0,1.0,1382.0
2024-08-17,0,4,0,0,1,1,0,0,0,1,0,0,0,3,1,0,1.0,5.0,1.0,0.0,0,6.0,0.0,1013.0,1.0,5.0,0.0,545.0,0.0,4.0,0.0,1382.0,1.0,9.0,0.0,823.0,0.0,15.0,0.0,2.0,1382.0
2024-08-18,0,5,0,0,0,4,0,0,1,1,0,0,0,1,0,0,1.0,6.0,0.0,0.0,0,1.0,0.0,266.0,0.0,6.0,0.0,1013.0,1.0,5.0,0.0,545.0,0.0,4.0,0.0,1382.0,1.0,12.0,0.0,1.0,1013.0
2024-08-19,0,3,0,0,0,5,0,0,0,4,0,0,1,1,0,0,1.0,10.0,0.0,0.0,0,8.0,0.0,1343.0,1.0,1.0,0.0,266.0,0.0,6.0,0.0,1013.0,1.0,5.0,0.0,545.0,0.0,15.0,0.0,2.0,1343.0
2024-08-20,0,2,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0.0,12.0,0.0,0.0,0,9.0,0.0,858.0,0.0,8.0,0.0,1343.0,1.0,1.0,0.0,266.0,0.0,6.0,0.0,1013.0,1.0,18.0,0.0,1.0,1343.0
2024-08-21,0,2,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0.0,10.0,0.0,0.0,0,4.0,0.0,400.0,0.0,9.0,0.0,858.0,0.0,8.0,0.0,1343.0,1.0,1.0,0.0,266.0,0.0,21.0,0.0,1.0,1343.0
2024-08-22,1,1,0,1,0,2,0,0,0,2,0,0,0,3,0,0,0.0,7.0,0.0,0.0,0,3.0,0.0,917.0,0.0,4.0,0.0,400.0,0.0,9.0,0.0,858.0,0.0,8.0,0.0,1343.0,1.0,16.0,0.0,0.0,917.0
2024-08-23,1,8,0,0,1,1,0,1,0,2,0,0,0,2,0,0,1.0,5.0,0.0,1.0,0,7.0,0.0,868.0,0.0,3.0,0.0,917.0,0.0,4.0,0.0,400.0,0.0,9.0,0.0,858.0,0.0,14.0,0.0,0.0,917.0
2024-08-24,0,5,0,0,1,8,0,0,1,1,0,1,0,2,0,0,2.0,11.0,0.0,1.0,0,1.0,0.0,447.0,0.0,7.0,0.0,868.0,0.0,3.0,0.0,917.0,0.0,4.0,0.0,400.0,0.0,11.0,0.0,0.0,917.0
2024-08-25,0,0,0,0,0,5,0,0,1,8,0,0,1,1,0,1,2.0,14.0,0.0,1.0,1,1.0,0.0,340.0,0.0,1.0,0.0,447.0,0.0,7.0,0.0,868.0,0.0,3.0,0.0,917.0,0.0,9.0,0.0,0.0,868.0
2024-08-26,0,1,0,0,0,0,0,0,0,5,0,0,1,8,0,0,1.0,13.0,0.0,0.0,1,1.0,0.0,571.0,0.0,1.0,0.0,340.0,0.0,1.0,0.0,447.0,0.0,7.0,0.0,868.0,0.0,3.0,0.0,0.0,571.0
2024-08-27,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0.0,6.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,571.0,0.0,1.0,0.0,340.0,0.0,1.0,0.0,447.0,0.0,2.0,0.0,0.0,571.0
2024-08-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0,4.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,571.0,0.0,1.0,0.0,340.0,0.0,5.0,0.0,0.0,758.0
2024-08-29,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,2.0,0.0,0.0,0,2.0,0.0,461.0,0.0,4.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,571.0,0.0,6.0,0.0,0.0,758.0
2024-08-30,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0,3.0,0.0,573.0,0.0,2.0,0.0,461.0,0.0,4.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,758.0
2024-08-31,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.0,2.0,0.0,1.0,0,5.0,0.0,999.0,0.0,3.0,0.0,573.0,0.0,2.0,0.0,461.0,0.0,4.0,0.0,758.0,0.0,10.0,0.0,0.0,999.0
2024-09-01,0,7,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0.0,6.0,0.0,1.0,0,3.0,1.0,1316.0,2.0,5.0,0.0,999.0,0.0,3.0,0.0,573.0,0.0,2.0,0.0,461.0,0.0,11.0,1.0,2.0,1316.0
2024-09-02,0,6,0,0,0,7,0,0,0,4,0,0,0,2,0,0,0.0,13.0,0.0,0.0,0,4.0,0.0,669.0,0.0,3.0,1.0,1316.0,2.0,5.0,0.0,999.0,0.0,3.0,0.0,573.0,0.0,12.0,1.0,2.0,1316.0
2024-09-03,0,3,0,0,0,6,0,0,0,7,0,0,0,4,0,0,0.0,17.0,0.0,0.0,0,6.0,1.0,1515.0,1.0,4.0,0.0,669.0,0.0,3.0,1.0,1316.0,2.0,5.0,0.0,999.0,0.0,13.0,2.0,3.0,1515.0
2024-09-04,0,6,0,0,0,3,0,0,0,6,0,0,0,7,0,0,0.0,16.0,0.0,0.0,0,1.0,0.0,356.0,0.0,6.0,1.0,1515.0,1.0,4.0,0.0,669.0,0.0,3.0,1.0,1316.0,2.0,11.0,1.0,1.0,1515.0
2024-09-05,0,7,0,0,0,6,0,0,0,3,0,0,0,6,0,0,0.0,15.0,0.0,0.0,0,3.0,0.0,1577.0,1.0,1.0,0.0,356.0,0.0,6.0,1.0,1515.0,1.0,4.0,0.0,669.0,0.0,10.0,1.0,2.0,1577.0
2024-09-06,0,0,0,0,0,7,0,0,0,6,0,0,0,3,0,0,0.0,16.0,0.0,0.0,0,3.0,0.0,634.0,0.0,3.0,0.0,1577.0,1.0,1.0,0.0,356.0,0.0,6.0,1.0,1515.0,1.0,7.0,0.0,1.0,1577.0
2024-09-07,0,1,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0.0,13.0,0.0,0.0,0,6.0,2.0,500.0,0.0,3.0,0.0,634.0,0.0,3.0,0.0,1577.0,1.0,1.0,0.0,356.0,0.0,12.0,2.0,1.0,1577.0
2024-09-08,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0.0,8.0,0.0,0.0,0,3.0,0.0,842.0,0.0,6.0,2.0,500.0,0.0,3.0,0.0,634.0,0.0,3.0,0.0,1577.0,1.0,12.0,2.0,0.0,842.0
2024-09-09,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,2.0,0.0,0.0,1,4.0,0.0,1688.0,1.0,3.0,0.0,842.0,0.0,6.0,2.0,500.0,0.0,3.0,0.0,634.0,0.0,13.0,2.0,1.0,1688.0
2024-09-10,0,2,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0.0,11.0,0.0,1.0,1,5.0,0.0,955.0,0.0,4.0,0.0,1688.0,1.0,3.0,0.0,842.0,0.0,6.0,2.0,500.0,0.0,12.0,0.0,1.0,1688.0
2024-09-11,0,6,0,0,0,2,0,0,0,9,0,1,0,1,0,0,0.0,12.0,0.0,1.0,1,4.0,0.0,1088.0,1.0,5.0,0.0,955.0,0.0,4.0,0.0,1688.0,1.0,3.0,0.0,842.0,0.0,13.0,0.0,2.0,1688.0
2024-09-12,1,8,1,0,0,6,0,0,0,2,0,0,0,9,0,1,0.0,17.0,0.0,1.0,1,3.0,0.0,569.0,0.0,4.0,0.0,1088.0,1.0,5.0,0.0,955.0,0.0,4.0,0.0,1688.0,1.0,12.0,0.0,1.0,1088.0
2024-09-13,0,11,0,0,1,8,1,0,0,6,0,0,0,2,0,0,1.0,16.0,1.0,0.0,0,8.0,0.0,768.0,0.0,3.0,0.0,569.0,0.0,4.0,0.0,1088.0,1.0,5.0,0.0,955.0,0.0,15.0,0.0,1.0,1088.0
2024-09-14,0,2,1,1,0,11,0,0,1,8,1,0,0,6,0,0,1.0,25.0,1.0,0.0,1,6.0,0.0,2202.0,1.0,8.0,0.0,768.0,0.0,3.0,0.0,569.0,0.0,4.0,0.0,1088.0,1.0,17.0,0.0,1.0,2202.0
2024-09-15,0,0,0,0,0,2,1,1,0,11,0,0,1,8,1,0,1.0,21.0,2.0,1.0,1,0.0,0.0,0.0,0.0,6.0,0.0,2202.0,1.0,8.0,0.0,768.0,0.0,3.0,0.0,569.0,0.0,14.0,0.0,1.0,2202.0
2024-09-16,1,0,0,0,0,0,0,0,0,2,1,1,0,11,0,0,0.0,13.0,1.0,1.0,1,2.0,0.0,833.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2202.0,1.0,8.0,0.0,768.0,0.0,8.0,0.0,1.0,2202.0
2024-09-17,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1.0,2.0,1.0,1.0,0,4.0,0.0,550.0,0.0,2.0,0.0,833.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2202.0,1.0,6.0,0.0,0.0,833.0
2024-09-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,5.0,0.0,851.0,0.0,4.0,0.0,550.0,0.0,2.0,0.0,833.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,851.0
2024-09-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,2.0,0.0,531.0,0.0,5.0,0.0,851.0,0.0,4.0,0.0,550.0,0.0,2.0,0.0,833.0,0.0,11.0,0.0,0.0,851.0
2024-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,531.0,0.0,5.0,0.0,851.0,0.0,4.0,0.0,550.0,0.0,7.0,0.0,0.0,851.0
2024-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,531.0,0.0,5.0,0.0,851.0,0.0,5.0,0.0,0.0,651.0
2024-09-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4.0,1.0,1381.0,1.0,3.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,531.0,0.0,7.0,1.0,1.0,1381.0
2024-09-23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,3.0,1.0,512.0,0.0,4.0,1.0,1381.0,1.0,3.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1381.0
2024-09-24,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0,1.0,0.0,577.0,0.0,3.0,1.0,512.0,0.0,4.0,1.0,1381.0,1.0,3.0,0.0,651.0,0.0,8.0,2.0,1.0,1381.0
2024-09-25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,2.0,0.0,1.0,0,1.0,0.0,393.0,0.0,1.0,0.0,577.0,0.0,3.0,1.0,512.0,0.0,4.0,1.0,1381.0,1.0,5.0,1.0,0.0,577.0
2024-09-26,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,2.0,0.0,1.0,0,4.0,0.0,415.0,0.0,1.0,0.0,393.0,0.0,1.0,0.0,577.0,0.0,3.0,1.0,512.0,0.0,6.0,0.0,0.0,577.0
2024-09-27,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1.0,2.0,0.0,1.0,0,1.0,0.0,515.0,0.0,4.0,0.0,415.0,0.0,1.0,0.0,393.0,0.0,1.0,0.0,577.0,0.0,6.0,0.0,0.0,515.0
2024-09-28,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.0,2.0,0.0,0.0,0,3.0,0.0,481.0,0.0,1.0,0.0,515.0,0.0,4.0,0.0,415.0,0.0,1.0,0.0,393.0,0.0,8.0,0.0,0.0,515.0
2024-09-29,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,0.0,0.0,0,3.0,0.0,1148.0,1.0,3.0,0.0,481.0,0.0,1.0,0.0,515.0,0.0,4.0,0.0,415.0,0.0,7.0,0.0,1.0,1148.0
2024-09-30,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1.0,3.0,0.0,1.0,0,7.0,0.0,1535.0,1.0,3.0,0.0,1148.0,1.0,3.0,0.0,481.0,0.0,1.0,0.0,515.0,0.0,13.0,0.0,2.0,1535.0
2024-10-01,0,2,1,1,0,1,0,0,1,3,0,1,0,0,0,0,1.0,4.0,0.0,1.0,0,5.0,1.0,963.0,0.0,7.0,0.0,1535.0,1.0,3.0,0.0,1148.0,1.0,3.0,0.0,481.0,0.0,15.0,1.0,2.0,1535.0
2024-10-02,0,7,0,0,0,2,1,1,0,1,0,0,1,3,0,1,1.0,6.0,1.0,2.0,0,3.0,1.0,437.0,0.0,5.0,1.0,963.0,0.0,7.0,0.0,1535.0,1.0,3.0,0.0,1148.0,1.0,15.0,2.0,1.0,1535.0
2024-10-03,0,11,1,0,0,7,0,0,0,2,1,1,0,1,0,0,0.0,10.0,1.0,1.0,0,8.0,1.0,1077.0,1.0,3.0,1.0,437.0,0.0,5.0,1.0,963.0,0.0,7.0,0.0,1535.0,1.0,16.0,3.0,1.0,1077.0
2024-10-04,0,6,0,0,0,11,1,0,0,7,0,0,0,2,1,1,0.0,20.0,2.0,1.0,1,6.0,0.0,921.0,0.0,8.0,1.0,1077.0,1.0,3.0,1.0,437.0,0.0,5.0,1.0,963.0,0.0,17.0,2.0,1.0,1077.0
2024-10-05,0,5,0,0,0,6,0,0,0,11,1,0,0,7,0,0,0.0,24.0,1.0,0.0,1,7.0,0.0,675.0,0.0,6.0,0.0,921.0,0.0,8.0,1.0,1077.0,1.0,3.0,1.0,437.0,0.0,21.0,1.0,1.0,1077.0
2024-10-06,0,6,0,0,0,5,0,0,0,6,0,0,0,11,1,0,0.0,22.0,1.0,0.0,1,5.0,0.0,817.0,0.0,7.0,0.0,675.0,0.0,6.0,0.0,921.0,0.0,8.0,1.0,1077.0,1.0,18.0,0.0,0.0,921.0
2024-10-07,0,1,2,0,0,6,0,0,0,5,0,0,0,6,0,0,0.0,17.0,0.0,0.0,1,3.0,0.0,1345.0,1.0,5.0,0.0,817.0,0.0,7.0,0.0,675.0,0.0,6.0,0.0,921.0,0.0,15.0,0.0,1.0,1345.0
